,user,item,rating
36048,15398,9944,5
36049,47526,7343,3
36050,56260,10815,4
36051,50445,10976,4
36052,10000,10027,4
36053,14703,5339,4
36054,24004,1135,5
36055,30579,5590,4
36056,21071,3153,3
36057,13494,8380,4
36058,34376,2813,3
36059,14359,1500,2
36060,41415,3555,4
36061,51412,8699,5
36062,35929,16391,4
36063,40500,8780,3
36064,52776,732,3
36065,1844,11641,4
36066,14256,1500,3
36067,31669,13470,4
36068,292,8380,3
36069,33104,15709,5
36070,12929,13338,4
36071,23926,6495,1
36072,22132,5770,5
36073,47148,360,2
36074,5628,6149,3
36075,3336,2146,4
36076,6256,4118,3
36077,45668,9213,4
36078,6936,9649,5
36079,15275,11761,3
36080,2887,4374,5
36081,20755,14500,2
36082,11431,9138,4
36083,11889,13643,4
36084,34405,6013,3
36085,7008,14018,4
36086,49352,15919,4
36087,2600,15256,4
36088,27957,1367,5
36089,44452,4163,4
36090,28360,5083,4
36091,27528,14784,2
36092,3902,13488,3
36093,46291,3351,3
36094,36507,3694,3
36095,20729,1998,4
36096,7570,3252,5
36097,8852,8029,4
36098,55466,15656,4
36099,6992,10966,4
36100,17657,16327,2
36101,29187,10030,4
36102,26437,1873,4
36103,31350,6642,4
36104,4011,52,3
36105,37071,14212,4
36106,48902,14369,4
36107,1216,3620,4
36108,9438,5109,2
36109,35448,6361,4
36110,11991,13888,4
36111,23306,3110,4
36112,38307,10865,4
36113,31340,8380,2
36114,54981,5920,4
36115,709,8117,5
36116,17782,7820,3
36117,11918,14206,5
36118,3193,14230,5
36119,26791,11377,1
36120,620,3153,5
36121,27153,9604,3
36122,54787,10966,3
36123,20155,6320,1
36124,31484,6496,4
36125,12241,13277,3
36126,9920,4699,4
36127,21552,5650,4
36128,48359,8911,5
36129,546,15141,4
36130,24684,11143,5
36131,41197,1306,4
36132,37906,9225,2
36133,11152,4945,3
36134,5193,15119,4
36135,41767,5047,4
36136,21512,3563,2
36137,31602,12582,4
36138,41961,14114,4
36139,8509,13337,4
36140,39109,9277,3
36141,38108,8633,1
36142,29282,5533,4
36143,1762,14230,5
36144,2566,313,3
36145,18919,4683,4
36146,27128,13387,4
36147,15648,1135,4
36148,8601,13336,4
36149,32129,10879,3
36150,43180,7848,1
36151,22253,1502,3
36152,43434,16233,5
36153,22341,15831,1
36154,41336,4941,5
36155,44099,12753,3
36156,46595,5889,3
36157,27434,77,4
36158,25213,4876,4
36159,53305,7953,3
36160,34399,8117,3
36161,50268,7916,4
36162,8381,4234,3
36163,47731,13421,4
36164,41413,12670,4
36165,42007,12616,4
36166,36952,7697,4
36167,31709,12170,3
36168,14809,6753,3
36169,13017,12940,3
36170,29652,14230,4
36171,12185,3747,4
36172,71,7952,2
36173,49966,8780,4
36174,13059,15559,5
36175,54512,9357,3
36176,16801,7138,4
36177,36100,3563,2
36178,55533,15007,4
36179,27811,4071,5
36180,34603,11566,4
36181,4124,9941,3
36182,44949,14981,5
36183,31594,14072,4
36184,45494,13255,3
36185,21743,9596,5
36186,27849,3352,3
36187,25183,7757,4
36188,50737,6201,5
36189,18597,15873,5
36190,26473,11076,3
36191,51528,2454,3
36192,51643,4876,5
36193,17313,8151,4
36194,26589,4863,4
36195,3278,5054,5
36196,48515,2190,5
36197,45010,10661,2
36198,1313,15362,5
36199,45306,11744,5
36200,16435,21,4
36201,9257,13828,5
36202,46892,6103,3
36203,5158,5109,3
36204,17397,134,3
36205,24369,12297,4
36206,3367,7222,4
36207,51849,1135,4
36208,44911,14114,3
36209,30662,630,4
36210,5982,7008,4
36211,28786,15078,5
36212,37123,3476,4
36213,15905,12229,2
36214,55911,6570,4
36215,39165,13595,2
36216,26437,12672,3
36217,49986,1367,4
36218,20464,8022,4
36219,44120,11313,5
36220,47713,9390,4
36221,41080,10210,5
36222,41372,8671,3
36223,35320,107,2
36224,18508,7492,5
36225,16518,14495,4
36226,36091,8151,2
36227,27757,15047,3
36228,8059,4807,5
36229,19466,12582,4
36230,5049,1504,5
36231,33760,8876,3
36232,46989,2910,4
36233,26697,13261,5
36234,30795,781,4
36235,43593,3796,5
36236,6434,6392,3
36237,31190,14114,3
36238,35492,11826,4
36239,50187,10690,4
36240,38347,15136,4
36241,35092,3582,5
36242,40125,4347,5
36243,11212,6800,3
36244,12853,10233,1
36245,14803,1149,3
36246,21607,3441,1
36247,4350,11116,3
36248,28564,12582,5
36249,26413,3475,3
36250,10734,14008,4
36251,9201,7923,2
36252,54541,2623,5
36253,4525,14936,4
36254,52862,6488,2
36255,26150,8169,3
36256,26513,11143,4
36257,22764,2768,3
36258,5134,3125,3
36259,47644,2464,4
36260,9313,6495,4
36261,50760,11416,4
36262,5553,15179,5
36263,221,6313,3
36264,29728,2656,4
36265,49325,14206,5
36266,17936,11551,4
36267,8351,10891,4
36268,46378,8151,3
36269,9527,12411,2
36270,52446,1660,5
36271,47966,12967,4
36272,40964,4564,5
36273,47491,2890,1
36274,51740,7128,4
36275,50917,9572,5
36276,16538,817,4
36277,43954,15196,3
36278,25323,5955,3
36279,5079,1562,5
36280,32552,9087,3
36281,927,1234,4
36282,37035,3689,5
36283,35286,14884,4
36284,8711,5333,3
36285,42882,10008,3
36286,44504,3518,3
36287,25219,3166,3
36288,25356,12672,2
36289,34703,8401,2
36290,40691,3153,5
36291,49569,11494,5
36292,39766,10403,5
36293,3804,4564,5
36294,39851,2578,3
36295,33708,9231,5
36296,18941,4773,3
36297,11014,59,3
36298,40893,1328,3
36299,6407,5158,3
36300,46325,11540,4
36301,55962,2222,3
36302,35078,3347,4
36303,23910,10973,4
36304,26260,5683,2
36305,8950,14078,4
36306,20565,11856,1
36307,35281,9211,3
36308,1334,7189,4
36309,46651,12951,3
36310,6953,9711,5
36311,31316,10987,3
36312,6951,12086,4
36313,54176,13386,2
36314,32182,7519,5
36315,42368,2761,5
36316,8689,14206,5
36317,15425,10862,1
36318,44439,16302,4
36319,18031,227,3
36320,6509,14499,3
36321,39187,1607,3
36322,7302,12611,4
36323,8901,1257,4
36324,16844,9968,4
36325,50755,8171,3
36326,13917,15179,2
36327,21712,5334,3
36328,17072,13051,3
36329,44687,13321,4
36330,49154,9583,2
36331,53843,13486,5
36332,4532,14246,4
36333,41712,1961,3
36334,16995,10880,4
36335,53294,10861,3
36336,25530,90,3
36337,42497,9469,4
36338,4610,15078,4
36339,17752,12671,5
36340,14773,9120,4
36341,31128,7519,4
36342,54471,192,3
36343,20299,10880,4
36344,14010,15540,5
36345,11757,3531,4
36346,28193,12935,4
36347,50793,3218,5
36348,25800,2491,3
36349,13489,1998,4
36350,47198,14096,3
36351,15241,10968,2
36352,26,12186,4
36353,48803,10967,3
36354,19225,3764,2
36355,41611,4835,3
36356,26630,7952,3
36357,22,4373,3
36358,3552,9711,4
36359,36446,12348,4
36360,28431,4592,4
36361,18398,12370,5
36362,8964,13062,3
36363,9909,1601,3
36364,49079,3352,4
36365,27942,3726,2
36366,21871,11151,3
36367,19775,3153,4
36368,40367,10164,3
36369,3483,14501,3
36370,12624,5770,4
36371,38309,12936,3
36372,41865,1887,5
36373,18782,5498,3
36374,11219,16302,3
36375,43651,3651,4
36376,33838,10979,5
36377,31969,5206,4
36378,2980,2530,4
36379,39124,13794,3
36380,16038,6597,1
36381,35478,14246,5
36382,34881,1877,4
36383,5548,15498,3
36384,35757,5400,3
36385,35519,12492,3
36386,21424,3476,5
36387,50268,10971,4
36388,50362,7760,2
36389,44822,8869,4
36390,33021,14140,5
36391,36749,588,4
36392,55951,16319,3
36393,33371,10054,3
36394,1625,14061,4
36395,1142,7960,4
36396,43079,12971,3
36397,22471,13336,5
36398,18927,5392,3
36399,49508,5340,4
36400,38772,10594,4
36401,41017,8029,5
36402,22394,5848,4
36403,24940,15721,3
36404,43742,6677,5
36405,42461,12911,3
36406,14044,31,5
36407,55469,2551,4
36408,40925,16089,3
36409,44084,14212,5
36410,26457,10523,4
36411,14267,9375,4
36412,54662,13739,4
36413,30982,12410,3
36414,30674,14700,4
36415,41217,10978,3
36416,40850,732,3
36417,2747,13470,2
36418,28254,9944,4
36419,29293,11411,3
36420,37342,8260,4
36421,34192,7777,4
36422,31692,7223,3
36423,54334,13452,3
36424,52545,2796,3
36425,37833,9828,1
36426,46779,3551,4
36427,42154,15529,4
36428,19258,4267,2
36429,21282,8460,3
36430,53875,3110,2
36431,53538,11723,4
36432,51859,14486,4
36433,43098,6176,4
36434,37622,1290,4
36435,31567,3725,3
36436,41745,13788,3
36437,18317,5291,4
36438,10322,9340,5
36439,17376,10210,5
36440,30238,6975,5
36441,33503,13486,4
36442,53058,3476,4
36443,41390,10703,4
36444,45978,4627,1
36445,27195,9211,2
36446,41731,14206,5
36447,14111,771,4
36448,20943,13487,4
36449,26940,6314,4
36450,55730,12229,3
36451,25049,2882,4
36452,54556,1500,4
36453,11336,7723,3
36454,51472,732,4
36455,41235,4490,3
36456,36650,13517,3
36457,44182,9572,5
36458,55649,4533,4
36459,4946,4329,3
36460,962,11810,3
36461,28867,1556,3
36462,41760,9762,3
36463,7885,8401,4
36464,9500,10237,3
36465,49781,6495,4
36466,28008,8911,4
36467,40576,11947,4
36468,8321,13752,4
36469,33637,6146,5
36470,39857,8633,5
36471,17263,881,4
36472,51037,8716,3
36473,26514,2931,2
36474,50808,12582,5
36475,1586,6088,4
36476,14484,1368,3
36477,37598,6149,4
36478,36865,6753,1
36479,2485,10397,3
36480,39935,12225,5
36481,17608,4728,4
36482,42742,2490,3
36483,44346,12822,5
36484,23731,8737,5
36485,40928,14925,5
36486,47801,14630,3
36487,15187,2921,4
36488,36440,12753,5
36489,27208,6650,2
36490,6286,657,4
36491,8941,10007,1
36492,35074,13856,5
36493,51252,6597,4
36494,22140,11763,4
36495,14110,13283,4
36496,49819,10014,3
36497,7213,4876,2
36498,4670,14884,3
36499,34125,5862,4
36500,12620,5338,3
36501,21999,10975,4
36502,4440,11554,4
36503,8009,5960,4
36504,36734,9698,3
36505,42663,3153,5
36506,3082,1328,3
36507,42588,5,4
36508,9950,10173,5
36509,27203,12670,5
36510,55454,4533,4
36511,36660,4118,4
36512,44368,588,2
36513,22336,6778,4
36514,32160,9469,5
36515,24646,9611,4
36516,3010,2777,5
36517,3410,14901,5
36518,35292,11874,4
36519,4806,14230,5
36520,27491,589,1
36521,32345,9893,4
36522,17693,11119,3
36523,18342,5147,3
36524,5161,15078,4
36525,14755,13875,5
36526,53753,10081,3
36527,29381,15141,4
36528,17922,16089,3
36529,5244,11904,5
36530,4282,10726,4
36531,42854,9129,5
36532,729,9604,4
36533,2972,3045,3
36534,45108,11985,3
36535,15955,4564,5
36536,2509,849,5
36537,40776,13935,5
36538,37524,14087,5
36539,42123,1189,4
36540,15834,360,4
36541,8146,1170,2
36542,27009,323,4
36543,6805,5553,4
36544,52790,12492,4
36545,8265,15157,3
36546,7008,6466,3
36547,3870,14246,5
36548,37105,14061,5
36549,37772,14874,3
36550,33352,13906,3
36551,37248,14246,5
36552,19511,15099,4
36553,26919,923,5
36554,6998,615,5
36555,29236,12582,4
36556,27033,10343,5
36557,6519,3389,3
36558,11617,13486,3
36559,9658,14212,5
36560,50763,9604,3
36561,51902,11867,4
36562,3008,15511,3
36563,38656,8268,4
36564,36553,763,3
36565,8624,2578,4
36566,14050,12651,1
36567,31590,14426,3
36568,9905,9469,5
36569,3013,12169,4
36570,1046,11551,2
36571,46883,11985,2
36572,25584,6307,3
36573,52726,10464,5
36574,32377,188,4
36575,19739,11935,4
36576,17012,9572,4
36577,21620,6431,4
36578,38095,479,4
36579,44434,8401,2
36580,52183,3968,5
36581,8046,4442,4
36582,52077,2181,2
36583,37746,9572,3
36584,28677,11856,3
36585,45057,8589,4
36586,16096,13284,3
36587,28304,10315,4
36588,39375,8228,3
36589,28939,2911,3
36590,22864,13073,3
36591,1450,347,4
36592,55126,227,4
36593,20760,9099,4
36594,2488,1290,1
36595,35710,12662,3
36596,10388,4336,3
36597,51073,13487,4
36598,13802,14230,4
36599,50136,12229,5
36600,45477,8029,5
36601,46212,9211,3
36602,19477,13277,5
36603,43761,12721,4
36604,42728,2768,4
36605,26800,7667,2
36606,21737,9781,1
36607,53586,592,4
36608,16612,11146,3
36609,39446,5927,5
36610,33901,7222,4
36611,35106,13486,5
36612,29778,2103,5
36613,4204,9101,4
36614,36965,12033,5
36615,33765,3370,5
36616,12453,5748,2
36617,33101,255,2
36618,16920,12426,4
36619,31156,3518,4
36620,50385,10718,3
36621,35236,9536,3
36622,11229,13336,4
36623,12845,13617,3
36624,32875,11064,4
36625,37432,5760,3
36626,12579,3531,3
36627,16759,15217,5
36628,49595,12465,3
36629,22814,15154,4
36630,43851,12619,5
36631,41662,9716,4
36632,28082,15216,4
36633,21523,5920,4
36634,42523,13585,4
36635,13812,11607,2
36636,17669,14172,3
36637,4976,12477,4
36638,13527,11011,4
36639,50227,16088,5
36640,8088,15606,2
36641,22235,7672,5
36642,41288,4048,3
36643,15388,13486,4
36644,8910,10966,3
36645,23510,2777,4
36646,34298,4728,5
36647,20328,5338,4
36648,33058,4225,4
36649,21217,15217,4
36650,45766,12246,3
36651,45984,5154,4
36652,18943,13492,4
36653,25501,12670,5
36654,52771,3598,3
36655,4787,11646,3
36656,32423,6992,4
36657,17157,10704,3
36658,5535,3153,4
36659,33562,9225,5
36660,2170,9469,4
36661,21774,6609,4
36662,46847,6200,5
36663,9687,1539,5
36664,23468,4553,3
36665,44792,10870,4
36666,32553,9469,4
36667,50079,14501,3
36668,17452,1328,4
36669,35880,10377,4
36670,3064,16047,4
36671,13302,11495,3
36672,30287,13337,5
36673,17006,13416,4
36674,27718,6085,3
36675,42972,1005,2
36676,19438,7008,4
36677,19361,7916,3
36678,705,12582,5
36679,10408,15933,4
36680,52867,2942,3
36681,30576,3694,4
36682,16446,15189,2
36683,43076,4329,5
36684,12749,13903,5
36685,31465,15531,5
36686,34440,6149,1
36687,45229,5273,4
36688,36509,7312,4
36689,34962,48,3
36690,33478,10826,4
36691,1724,11494,5
36692,41613,3176,3
36693,12400,2489,5
36694,22916,3184,3
36695,49015,8975,4
36696,11324,15362,5
36697,19239,3210,5
36698,16321,6003,4
36699,10455,1500,3
36700,11043,11494,5
36701,5041,5109,4
36702,31410,13486,4
36703,41283,207,5
36704,20720,4024,4
36705,2163,10197,5
36706,52824,10977,2
36707,19510,15078,2
36708,21074,1089,4
36709,40764,3389,3
36710,20306,13488,3
36711,8850,9536,4
36712,5448,3591,4
36713,13605,5986,4
36714,41245,13486,5
36715,4885,387,3
36716,51881,977,4
36717,46235,15362,4
36718,19440,9944,3
36719,18735,2250,4
36720,10140,6833,3
36721,18529,15511,5
36722,50452,3250,4
36723,46991,14647,2
36724,34880,1311,4
36725,44654,7702,5
36726,17360,589,5
36727,10780,12940,3
36728,27450,12152,3
36729,5505,5202,3
36730,49666,6085,5
36731,51116,15845,5
36732,27328,12594,2
36733,29874,12094,5
36734,51564,3506,5
36735,9758,16089,1
36736,16094,3476,4
36737,2586,8895,4
36738,557,4659,4
36739,50806,14098,2
36740,40291,10865,3
36741,23379,15387,5
36742,3627,6495,2
36743,24950,10841,1
36744,2314,15194,4
36745,29291,9252,2
36746,12117,3476,1
36747,37518,12670,5
36748,15999,4172,4
36749,40469,13492,4
36750,45413,2761,3
36751,11705,6835,4
36752,5196,6992,5
36753,3377,4606,3
36754,711,12232,3
36755,53483,2455,5
36756,33191,13694,3
36757,22663,4817,4
36758,51019,15828,4
36759,511,15111,3
36760,46449,15387,3
36761,24527,1731,3
36762,49741,15606,4
36763,36168,6777,4
36764,28661,13828,5
36765,17565,5109,5
36766,35710,8117,5
36767,32558,13643,2
36768,15771,12170,3
36769,9213,11882,3
36770,41268,2205,4
36771,5119,15304,3
36772,45834,8901,2
36773,22348,3690,1
36774,15366,7674,3
36775,20534,1564,4
36776,24247,13799,3
36777,54801,10640,2
36778,11517,1500,3
36779,54646,3773,3
36780,13872,3861,4
36781,24612,1507,3
36782,47592,959,5
36783,51724,14653,3
36784,32220,9281,4
36785,26996,959,4
36786,20583,77,4
36787,3506,3769,3
36788,24368,9226,1
36789,7077,7777,2
36790,48094,15315,3
36791,41170,14360,4
36792,51527,15207,4
36793,45934,9692,3
36794,31680,13338,2
36795,46187,16088,5
36796,45122,16238,4
36797,20598,16089,5
36798,50656,2583,5
36799,899,14238,2
36800,20565,13619,3
36801,11727,5291,4
36802,29676,1646,1
36803,49657,6539,3
36804,20134,5158,4
36805,21252,1680,1
36806,9836,8151,3
36807,20519,6081,5
36808,46455,14206,3
36809,15846,5675,4
36810,50061,5565,5
36811,50755,3688,4
36812,9522,6085,2
36813,46880,11494,4
36814,14309,6527,4
36815,50373,14416,5
36816,15023,4276,2
36817,32981,15387,5
36818,10229,5636,4
36819,40006,9711,3
36820,38637,11435,4
36821,37106,15194,5
36822,54757,1274,3
36823,27134,12691,4
36824,45076,11486,3
36825,15323,142,3
36826,47236,15983,5
36827,34495,16147,5
36828,45391,4374,4
36829,48906,11494,4
36830,39120,8196,3
36831,47923,11194,4
36832,5535,6488,3
36833,20700,910,5
36834,32155,11960,5
36835,13172,8633,3
36836,22987,7672,2
36837,46061,5120,2
36838,3240,3524,3
36839,55847,5761,5
36840,13539,5617,3
36841,40162,9762,4
36842,29842,1707,1
36843,25403,10421,3
36844,4120,6250,4
36845,23809,13059,3
36846,14866,8737,4
36847,33765,3451,4
36848,27053,12939,4
36849,20425,2697,3
36850,53769,4598,3
36851,14959,12582,3
36852,52834,10978,2
36853,13980,13601,2
36854,30658,11674,4
36855,38242,13336,4
36856,32168,3389,4
36857,1268,9962,5
36858,2170,1515,4
36859,26579,13277,5
36860,12867,16089,3
36861,36141,11889,4
36862,47421,6081,5
36863,48486,11968,2
36864,45411,9604,3
36865,53508,2777,3
36866,29511,4504,4
36867,42445,12492,3
36868,46429,1170,3
36869,49184,10173,4
36870,51281,13337,5
36871,27192,13277,2
36872,17437,5535,4
36873,52161,14504,4
36874,46327,5400,4
36875,16272,10967,3
36876,45114,10603,3
36877,50608,9123,5
36878,36208,6478,3
36879,6716,11935,5
36880,24591,4161,3
36881,50050,8030,4
36882,26862,14411,3
36883,11736,6081,5
36884,12199,2713,3
36885,12082,4214,4
36886,25050,9735,4
36887,7696,13438,5
36888,30394,10949,4
36889,26219,5592,5
36890,37783,12753,3
36891,12213,160,2
36892,41301,15217,5
36893,3804,11902,4
36894,19227,14276,3
36895,8704,353,3
36896,1246,12587,4
36897,16753,9762,4
36898,12756,1502,4
36899,39607,5154,3
36900,26943,1409,4
36901,53785,8005,2
36902,16360,12501,3
36903,46677,3153,3
36904,54451,6803,4
36905,890,2445,4
36906,39269,5024,4
36907,47354,360,5
36908,24448,1882,1
36909,3973,14018,2
36910,8349,10675,2
36911,16149,10987,3
36912,7679,9161,3
36913,29967,10511,4
36914,43380,9469,4
36915,8014,11240,4
36916,16786,12344,4
36917,31561,9782,3
36918,20161,31,5
36919,11743,10242,5
36920,27363,3991,4
36921,33817,3153,5
36922,26051,10951,4
36923,1031,7673,3
36924,29668,3153,5
36925,44808,2938,2
36926,14590,6601,5
36927,2746,7279,4
36928,53170,7916,4
36929,30545,10653,5
36930,39789,9298,3
36931,11596,1015,4
36932,34773,16258,3
36933,12199,1950,3
36934,17964,4635,2
36935,38958,2768,4
36936,49913,6302,4
36937,41673,8671,3
36938,34934,4592,4
36939,19487,13335,5
36940,13519,8522,4
36941,38751,9326,3
36942,45927,10987,3
36943,6292,7922,4
36944,26387,9415,4
36945,46384,2764,4
36946,22842,15217,5
36947,42816,9536,4
36948,16813,85,4
36949,46791,1384,2
36950,29828,2244,1
36951,8994,10499,4
36952,4972,6992,5
36953,21063,4901,3
36954,4608,15137,5
36955,23108,1564,4
36956,24253,13903,4
36957,50189,4511,4
36958,34464,9161,4
36959,22819,9231,4
36960,12749,9536,5
36961,11376,9979,3
36962,21355,6054,2
36963,52561,1877,4
36964,4243,9455,4
36965,963,11905,5
36966,50225,9375,4
36967,50516,13483,3
36968,43506,13051,3
36969,44827,12477,3
36970,24822,5109,3
36971,51808,9536,4
36972,31473,1427,3
36973,33752,960,4
36974,21507,15217,4
36975,8972,5020,4
36976,33392,265,4
36977,26409,9406,5
36978,15975,12523,3
36979,44936,4863,5
36980,24995,12684,4
36981,13079,7451,5
36982,53764,2768,3
36983,37897,10971,4
36984,17398,13277,4
36985,30658,3218,5
36986,23774,12555,4
36987,8803,9469,4
36988,8990,11208,4
36989,38774,1564,3
36990,29660,11889,4
36991,21771,1348,4
36992,2982,10210,4
36993,18784,10083,3
36994,5479,1314,3
36995,35863,9979,3
36996,42537,9469,5
36997,52791,9870,5
36998,39934,15726,2
36999,42544,4269,4
37000,17134,8132,3
37001,2897,9915,5
37002,24039,7143,4
37003,52890,12192,3
37004,36202,5650,1
37005,53949,9890,5
37006,52848,923,3
37007,26271,15128,4
37008,2310,14501,5
37009,5719,14048,4
37010,22079,8241,5
37011,25661,2726,5
37012,21287,7711,4
37013,37356,6495,3
37014,35864,13099,5
37015,4758,713,3
37016,18054,9630,4
37017,9853,8228,4
37018,30383,9944,4
37019,42210,10602,3
37020,7239,1500,4
37021,10398,6417,1
37022,19490,15362,4
37023,48720,12364,3
37024,3010,5554,4
37025,50755,14046,5
37026,37356,13618,5
37027,8239,10987,3
37028,52326,14161,4
37029,8526,7545,4
37030,44862,8975,5
37031,36471,12054,3
37032,30622,12348,5
37033,54203,14488,4
37034,6826,3960,3
37035,44065,4695,3
37036,15924,7192,4
37037,4149,12940,4
37038,34442,4564,4
37039,22364,10164,3
37040,22842,11151,1
37041,44384,3071,3
37042,8002,11246,3
37043,46385,14488,5
37044,47693,6495,2
37045,33235,11881,3
37046,38535,9391,3
37047,31628,11246,3
37048,53932,5337,4
37049,39688,13036,2
37050,5755,11494,4
37051,53729,1502,5
37052,15603,161,4
37053,51959,3241,4
37054,32492,15734,2
37055,29430,15787,3
37056,46796,15387,2
37057,534,2761,3
37058,5855,3598,3
37059,42565,1135,4
37060,44556,12170,4
37061,40247,12673,4
37062,42638,10718,3
37063,10406,296,3
37064,10540,4268,4
37065,5075,9839,5
37066,3455,9572,4
37067,29692,8490,3
37068,41366,9277,2
37069,24789,1290,2
37070,20054,8029,2
37071,12952,589,2
37072,44656,6176,4
37073,4220,732,2
37074,2413,4822,4
37075,35814,1502,5
37076,7190,10865,3
37077,47357,14072,3
37078,18519,4659,4
37079,21588,14495,5
37080,29570,1500,2
37081,9401,13082,3
37082,36005,5149,1
37083,6761,2533,4
37084,11936,10976,5
37085,27080,4247,4
37086,9282,12695,5
37087,49623,3467,3
37088,48711,13066,5
37089,49851,6016,1
37090,45327,4941,4
37091,34897,6149,3
37092,29015,14206,5
37093,5989,9196,4
37094,47384,1504,4
37095,22409,15919,4
37096,3436,3071,3
37097,15443,4660,4
37098,8874,8864,4
37099,14849,9091,1
37100,26802,588,5
37101,1564,8780,5
37102,38727,12714,4
37103,28901,9611,3
37104,31752,11646,3
37105,52764,8911,3
37106,46258,10675,4
37107,13155,5778,4
37108,15143,635,4
37109,25319,7777,4
37110,1539,4347,4
37111,31314,14838,5
37112,10325,9375,4
37113,20044,15362,3
37114,36029,2190,2
37115,25268,2293,3
37116,51138,4744,4
37117,54090,13451,2
37118,15039,9583,3
37119,7403,4863,4
